Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
31/07/2025 12:01,1-2631,Sale,,10095,Milkshake,,Whipped cream,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/07/2025 11:01,1-2630,Sale,,10086,Brownie,,,2.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
31/07/2025 11:01,1-2629,Sale,,10132,Taxi coffee,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 17:07,1-2628,Sale,,10015,Misc,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 17:07,1-2628,Sale,,10086,Brownie,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 17:07,1-2628,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:49,1-2627,Sale,,10095,Milkshake,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:36,1-2626,Sale,,10029,Bischoff milkshake,,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:36,1-2626,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:17,1-2625,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:01,1-2624,Sale,,10086,Brownie,,,2.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:01,1-2624,Sale,,10095,Milkshake,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:01,1-2624,Sale,,10094,Frappé,,,2.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:01,1-2624,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 16:01,1-2624,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 14:24,1-2623,Sale,,10129,Filled croissants,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 14:24,1-2623,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 14:22,1-2622,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 14:22,1-2622,Sale,,10027,Croissant,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 14:22,1-2622,Sale,Retail food,10031,Cheese,,,1.000,0.50,0.00,0.50,0.00,0.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 13:58,1-2621,Sale,,10094,Frappé,,,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 13:58,1-2621,Sale,,10095,Milkshake,,Whipped cream,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 13:58,1-2621,Sale,,10129,Filled croissants,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 13:58,1-2621,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 13:58,1-2621,Sale,,10010,Sausage bap,,,1.000,4.50,0.00,4.50,0.00,4.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 13:58,1-2621,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 13:40,1-2620,Sale,,10010,Sausage bap,,,1.000,4.50,0.00,4.50,0.00,4.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 13:40,1-2620,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 12:00,1-2619,Sale,,10079,Crumble slice,,,1.000,2.25,0.00,2.25,0.00,2.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 12:00,1-2619,Sale,,10132,Taxi coffee,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 11:12,1-2618,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
30/07/2025 11:12,1-2618,Sale,,10027,Croissant,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 16:35,1-2617,Sale,,10133,Taxi can,,,1.000,2.00,0.00,2.00,0.00,2.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 16:20,1-2616,Sale,,10095,Milkshake,,,2.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 16:09,1-2615,Sale,,10086,Brownie,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 16:09,1-2615,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 16:04,1-2614,Sale,,10137,Taxi sandwich,,,1.000,1.00,0.00,1.00,0.00,1.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 15:28,1-2613,Sale,,10005,Hot chocolate,,Whipped cream,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 15:11,1-2612,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 14:44,1-2611,Sale,,10079,Crumble slice,,,2.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 14:44,1-2611,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 14:44,1-2611,Sale,,10095,Milkshake,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 14:44,1-2611,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 14:22,1-2610,Sale,Drinks fridge,10024,Water - still,,,1.000,1.30,0.00,1.30,1.50,-0.20,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 13:33,1-2609,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 13:33,1-2608,Sale,,10095,Milkshake,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 13:32,1-2607,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 13:32,1-2606,Sale,,10095,Milkshake,,"Salted caramel, Whipped cream",1.000,4.50,0.00,4.50,0.00,4.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 11:06,1-2605,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
28/07/2025 10:58,1-2604,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 16:37,1-2603,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 16:37,1-2603,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 16:24,1-2602,Sale,,10083,Latte,,,2.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 15:22,1-2601,Sale,,10000,Crisps,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 15:07,1-2600,Sale,,10095,Milkshake,,,1.000,3.50,3.50,0.00,0.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,"Darren filled up his loyalty card. He normally has milkshakes ",Closed
26/07/2025 15:06,1-2599,Sale,,10133,Taxi can,,,2.000,2.00,0.00,2.00,0.00,2.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 13:26,1-2598,Sale,,10086,Brownie,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 13:24,1-2597,Sale,,10058,Americano,,,2.000,6.00,0.00,6.00,0.00,6.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 13:24,1-2597,Sale,,10095,Milkshake,,Marshmallows,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:58,1-2596,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:57,1-2595,Sale,,10005,Hot chocolate,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:56,1-2594,Sale,,10079,Crumble slice,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:56,1-2594,Sale,Drinks fridge,10108,Sanpalagrino,,,2.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:47,1-2593,Sale,,10086,Brownie,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:47,1-2593,Sale,,10044,Turkey club tropicana,,,1.000,8.95,0.00,8.95,0.00,8.95,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:47,1-2593,Sale,,10023,Matcha,,Vanilla,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:47,1-2593,Sale,Gifts,10065,Gifts Clare,,,1.000,10.00,0.00,10.00,0.00,10.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:45,1-2592,Sale,,10126,Neil/damo,,,1.000,6.50,0.00,6.50,0.00,6.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:43,1-2591,Sale,,10015,Misc,,,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:43,1-2591,Sale,Retail food,10031,Cheese,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:42,1-2590,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:42,1-2590,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:21,1-2589,Sale,,10079,Crumble slice,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:19,1-2588,Sale,,10095,Milkshake,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:19,1-2588,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 12:19,1-2588,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:35,1-2587,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:35,1-2587,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:27,1-2586,Sale,,10037,Flat white,,,2.000,7.00,0.00,7.00,7.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:27,1-2586,Sale,Drinks fridge,10091,Fruit shoot,,,2.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:27,1-2586,Sale,,10027,Croissant,,,2.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:27,1-2586,Sale,Gifts,10068,Gifts person 5,,,1.000,35.00,0.00,35.00,0.00,35.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:16,1-2585,Sale,,10001,Cappuccino,,,2.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:16,1-2585,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:16,1-2585,Sale,,10021,Chocolate milkshake,,,2.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 11:16,1-2585,Sale,,10095,Milkshake,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 10:02,1-2584,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 10:01,1-2583,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 10:01,1-2583,Sale,,10095,Milkshake,,"Marshmallows, Salted caramel, Whipped cream",1.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
26/07/2025 10:01,1-2583,Sale,Gifts,10134,Gifts marcia cards,,,1.000,3.50,0.00,3.50,2.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 17:05,1-2582,Sale,,10083,Latte,,Salted caramel,2.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 17:03,1-2581,Sale,,10086,Brownie,,,3.000,10.50,0.00,10.50,0.00,10.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 16:23,1-2580,Sale,,10003,Espresso,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 16:23,1-2579,Sale,,10133,Taxi can,,,1.000,1.00,0.00,1.00,0.00,1.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 16:08,1-2578,Sale,,10015,Misc,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 16:08,1-2578,Sale,Drinks fridge,10007,Coke 330ml,,,2.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 16:08,1-2578,Sale,,10095,Milkshake,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 15:46,1-2577,Sale,,10004,Chai late,,,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 15:46,1-2577,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 15:18,1-2576,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 15:17,1-2575,Sale,,10027,Croissant,,,2.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 15:17,1-2575,Sale,Retail food,10031,Cheese,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 15:17,1-2575,Sale,,10015,Misc,,,1.000,0.20,0.00,0.20,0.00,0.20,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 14:00,1-2574,Sale,,10095,Milkshake,,Salted caramel,2.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 13:04,1-2573,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 13:02,1-2572,Sale,,10003,Espresso,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 12:10,1-2571,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
25/07/2025 10:24,1-2570,Sale,,10137,Taxi sandwich,,,1.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 16:47,1-2569,Sale,Drinks fridge,10007,Coke 330ml,,,2.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:16,1-2568,Sale,,10095,Milkshake,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:16,1-2568,Sale,,10095,Milkshake,,Whipped cream,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:16,1-2568,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:16,1-2568,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:16,1-2568,Sale,,10086,Brownie,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:16,1-2568,Sale,,10129,Filled croissants,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:16,1-2568,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:07,1-2567,Sale,,10137,Taxi sandwich,,,1.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:06,1-2566,Sale,,10086,Brownie,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 15:06,1-2566,Sale,,10000,Crisps,,,1.000,1.50,0.23,1.27,0.00,1.27,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 14:48,1-2565,Sale,,10083,Latte,,,2.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 14:48,1-2565,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 13:45,1-2564,Sale,,10095,Milkshake,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 13:45,1-2564,Sale,,10058,Americano,,,1.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 13:21,1-2563,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 13:20,1-2562,Sale,Snacks,10085,Kinda,,,1.000,1.00,0.00,1.00,1.00,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 13:02,1-2561,Sale,,10079,Crumble slice,,,1.000,3.25,0.00,3.25,0.00,3.25,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 13:02,1-2561,Sale,,10094,Frappé,,,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 13:02,1-2561,Sale,,10095,Milkshake,,Whipped cream,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 12:59,1-2560,Sale,,10041,Americana,,,1.000,9.50,0.00,9.50,0.00,9.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 12:59,1-2560,Sale,Gifts,10134,Gifts marcia cards,,,1.000,3.50,0.00,3.50,2.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
24/07/2025 11:43,1-2559,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 16:49,1-2558,Sale,,10086,Brownie,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 16:49,1-2558,Sale,Drinks fridge,10007,Coke 330ml,,,2.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 14:20,1-2557,Sale,,10137,Taxi sandwich,,,1.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 13:46,1-2556,Sale,,10038,Tea,,,1.000,2.60,0.00,2.60,2.60,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 13:46,1-2556,Sale,,10035,Sandwich,,,1.000,5.00,0.00,5.00,0.00,5.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 13:15,1-2555,Sale,,10095,Milkshake,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 13:15,1-2555,Sale,,10037,Flat white,,,1.000,3.50,0.00,3.50,3.50,0.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 12:51,1-2554,Sale,,10083,Latte,,,1.000,3.50,0.53,2.97,0.00,2.97,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 12:17,1-2553,Sale,,10095,Milkshake,,Strawberry,2.000,8.00,0.00,8.00,0.00,8.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 12:17,1-2553,Sale,,10086,Brownie,,,2.000,7.00,0.00,7.00,0.00,7.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 12:17,1-2553,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 12:16,1-2552,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 11:40,1-2551,Sale,,10083,Latte,,Salted caramel,1.000,4.00,0.00,4.00,0.00,4.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 11:40,1-2551,Sale,Drinks fridge,10007,Coke 330ml,,,1.000,1.50,0.00,1.50,0.00,1.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
23/07/2025 11:22,1-2550,Sale,,10001,Cappuccino,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
21/07/2025 16:54,1-2549,Sale,,10133,Taxi can,,,1.000,1.00,0.00,1.00,0.00,1.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
21/07/2025 16:30,1-2548,Sale,Drinks fridge,10091,Fruit shoot,,,2.000,2.50,0.00,2.50,0.00,2.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
21/07/2025 16:30,1-2548,Sale,Drinks fridge,10007,Coke 330ml,,,2.000,3.00,0.00,3.00,0.00,3.00,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
21/07/2025 16:28,1-2547,Sale,Drinks fridge,10024,Water - still,,,1.000,1.30,0.00,1.30,1.50,-0.20,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
21/07/2025 16:13,1-2546,Sale,,10083,Latte,,,1.000,3.50,0.00,3.50,0.00,3.50,0.00,POS 1,Penkey Coffee and Gifts,Owner,,,,Closed
